Cliente,Activos_Iniciales_millones,Ingresos_Netos_millones,Gastos_Operativos_millones,Margen_Financiero_Neto_millones,Fondos_Disponibles_millones,Depositos_Corto_Plazo_millones,Prestamos_Totales_millones,Prestamos_Morosos_millones,Activos_Finales_millones,Patrimonio_millones,Captaciones_Iniciales_millones,Captaciones_Finales_millones,Cartera_Inicial_millones,Cartera_Final_millones,Provisiones_Iniciales_millones,Provisiones_Finales_millones,Año,Liquidez_de_Corto_Plazo,Tasa_de_Morosidad,Grado_Absorción,Solvencia_Patrimonial,Porcentaje_Crecimiento_Captaciones,Porcentaje_Crecimiento_Cartera,Porcentaje_Crecimiento_Provisiones
Cliente_52,9354.208,7.010,8.254,2.528,12.845,7.760,39.497,6.880,5505.406,992.559,10.003,31.125,212.766,552.216,4.456,9.330,2004,1.655,17.419,3.265,0.180,211.166,159.542,109.349
Cliente_52,8925.047,5.044,14.650,11.333,69.958,8.023,27.373,5.445,2526.003,591.605,6.045,27.655,472.586,862.112,8.985,1.674,2011,8.720,19.891,1.293,0.234,357.523,82.424,-81.369
Cliente_52,8483.669,7.154,11.855,0.584,95.354,4.599,21.579,1.230,8770.876,634.843,41.322,28.775,908.573,331.881,2.174,5.919,2016,20.734,5.700,20.291,0.072,-30.365,-63.472,172.227
Cliente_52,575.910,5.988,11.570,13.312,96.373,7.534,29.437,4.884,8534.530,230.155,31.338,35.751,101.661,741.551,7.683,4.086,2000,12.792,16.592,0.869,0.027,14.083,629.435,-46.819
Cliente_52,59.905,7.645,26.874,10.784,98.464,7.677,40.436,1.929,9068.242,133.164,63.698,42.389,185.655,362.024,2.083,7.528,2021,12.826,4.770,2.492,0.015,-33.452,94.998,261.376
Cliente_52,4604.078,9.493,16.556,2.105,20.691,8.431,19.910,2.872,9751.286,39.328,23.911,32.664,948.380,779.029,6.279,9.907,2007,2.454,14.423,7.867,0.004,36.606,-17.857,57.775
Cliente_52,2984.208,7.054,8.815,4.631,54.016,2.183,16.100,2.639,8949.235,990.408,34.282,5.708,364.218,529.333,9.210,2.818,2001,24.747,16.389,1.903,0.111,-83.349,45.334,-69.402
Cliente_53,4485.374,5.645,5.800,13.248,14.105,8.411,48.609,6.525,8842.355,156.486,49.561,25.280,826.736,957.660,3.986,8.528,2013,1.677,13.423,0.438,0.018,-48.992,15.836,113.968
Cliente_53,7173.541,5.227,22.771,11.964,31.440,5.811,17.069,2.992,8228.026,232.491,73.219,91.004,763.682,107.233,2.391,2.277,2019,5.410,17.530,1.903,0.028,24.291,-85.958,-4.773
Cliente_53,9108.581,7.831,12.140,7.104,13.518,1.013,48.864,6.378,1124.974,726.560,65.109,97.068,644.838,736.395,1.503,9.210,2009,13.350,13.052,1.709,0.646,49.086,14.199,512.790
Cliente_53,678.017,8.972,23.602,10.762,23.333,4.127,31.496,3.611,1696.421,369.271,3.084,10.923,44.696,339.052,7.228,1.216,2010,5.653,11.467,2.193,0.218,254.224,658.567,-83.177
Cliente_53,4190.623,8.469,12.625,8.114,89.524,6.446,49.150,8.120,1102.246,902.266,17.129,53.151,249.095,707.748,6.647,4.844,2001,13.887,16.520,1.556,0.819,210.300,184.128,-27.126
Cliente_53,9313.392,8.704,8.873,4.899,93.452,4.322,41.127,2.135,1018.261,94.597,18.596,72.950,84.512,203.119,2.108,2.326,2020,21.623,5.192,1.811,0.093,292.294,140.344,10.377
Cliente_53,5039.190,6.987,6.338,3.695,34.339,1.749,41.221,2.517,9558.535,182.332,40.026,80.991,143.493,480.945,8.424,6.898,2000,19.631,6.107,1.715,0.019,102.349,235.170,-18.115
Cliente_53,219.727,8.423,5.640,10.770,81.156,7.349,14.258,1.718,3573.722,185.843,61.174,60.726,627.757,563.288,1.925,3.033,2011,11.043,12.052,0.524,0.052,-0.733,-10.270,57.529
Cliente_53,5991.937,9.351,7.316,8.506,67.817,5.943,39.831,6.511,6157.352,862.490,7.876,38.410,14.483,444.882,3.671,8.911,2007,11.410,16.347,0.860,0.140,387.682,2971.666,142.761
Cliente_53,6967.366,9.858,21.205,2.981,32.411,7.499,25.279,3.869,1184.391,189.671,8.133,3.051,966.394,163.981,5.604,4.463,2023,4.322,15.305,7.113,0.160,-62.487,-83.032,-20.364
Cliente_54,9233.273,6.508,1.063,8.879,47.255,8.393,21.788,3.132,5637.829,31.156,70.158,75.362,709.643,184.510,8.230,1.588,2000,5.631,14.375,0.120,0.006,7.418,-74.000,-80.706
Cliente_54,9198.816,9.088,28.060,14.414,81.415,4.462,15.766,1.288,7902.467,365.879,30.651,50.826,424.247,746.250,6.820,6.374,2011,18.248,8.172,1.947,0.046,65.821,75.900,-6.537
Cliente_54,8955.969,6.742,5.311,4.538,40.012,6.229,44.132,0.662,457.760,79.914,41.741,2.076,157.644,559.735,2.753,7.809,2017,6.424,1.501,1.170,0.175,-95.027,255.063,183.687
Cliente_54,6045.459,5.520,20.020,1.811,82.193,4.797,48.873,9.449,3146.488,77.988,34.396,83.435,973.149,841.871,1.976,3.782,2015,17.136,19.333,11.052,0.025,142.570,-13.490,91.439
Cliente_54,1781.500,9.581,10.287,14.924,68.856,6.201,46.518,3.750,9435.148,569.614,78.358,68.310,521.980,816.742,1.700,5.965,2004,11.104,8.062,0.689,0.060,-12.823,56.470,250.838
Cliente_54,5305.276,8.309,12.327,3.137,32.132,7.241,19.700,2.822,85.779,813.898,69.829,87.722,977.948,468.968,6.429,6.746,2003,4.437,14.327,3.929,9.488,25.623,-52.046,4.928
Cliente_54,5996.515,9.664,21.919,6.083,47.679,7.735,43.113,5.860,3567.135,150.568,29.390,55.861,126.008,313.876,8.619,1.291,2001,6.164,13.592,3.603,0.042,90.069,149.092,-85.019
Cliente_54,6794.654,9.054,23.781,5.130,54.739,7.328,12.235,0.294,2824.739,183.242,16.433,83.122,212.652,642.249,1.252,3.423,2011,7.470,2.402,4.636,0.065,405.830,202.018,173.268
Cliente_54,1503.050,8.557,14.875,6.646,58.039,3.117,15.512,2.623,3981.966,743.814,88.235,91.996,619.425,827.426,3.540,9.790,2011,18.622,16.911,2.238,0.187,4.263,33.580,176.564
Cliente_54,6673.067,5.382,2.952,10.555,57.923,1.026,48.482,8.503,1949.642,748.359,4.180,50.685,219.688,165.660,5.874,6.083,2004,56.466,17.539,0.280,0.384,1112.629,-24.593,3.559
Cliente_55,7518.671,7.936,26.648,5.451,64.935,8.033,11.584,1.617,5971.689,8.935,64.606,32.411,320.866,952.692,5.723,4.772,2014,8.084,13.962,4.889,0.001,-49.832,196.912,-16.619
Cliente_55,7257.156,6.911,24.417,11.888,16.750,1.785,44.360,4.708,779.009,853.207,90.113,99.647,32.292,683.988,7.027,5.279,2008,9.386,10.613,2.054,1.095,10.581,2018.138,-24.866
Cliente_55,9738.534,7.932,19.972,5.416,23.716,1.847,26.038,1.561,6679.957,291.370,47.020,49.143,601.476,270.578,3.335,7.199,2015,12.840,5.994,3.688,0.044,4.515,-55.014,115.875
Cliente_55,7026.865,9.260,23.296,5.725,66.501,3.823,44.280,7.809,6165.507,159.048,9.496,70.527,380.905,636.052,8.475,2.446,2008,17.393,17.635,4.069,0.026,642.666,66.985,-71.136
Cliente_55,974.701,6.451,5.670,12.911,54.777,9.407,46.686,6.521,3238.002,399.881,73.446,48.146,936.523,84.508,1.832,7.270,2014,5.823,13.969,0.439,0.123,-34.447,-90.976,296.852
Cliente_55,4073.458,5.758,28.946,6.748,82.425,2.453,15.159,1.939,9863.693,73.906,91.829,28.559,362.131,70.190,9.115,4.192,2020,33.598,12.792,4.290,0.007,-68.900,-80.618,-54.006
Cliente_55,7414.772,7.316,15.973,13.415,22.836,3.521,24.669,3.265,9389.752,388.835,92.327,4.790,430.680,405.663,4.078,7.236,2004,6.486,13.233,1.191,0.041,-94.812,-5.809,77.435
Cliente_55,1010.928,9.426,22.133,11.726,88.341,4.270,43.793,6.604,7428.621,462.816,77.053,16.418,473.936,299.038,7.779,4.502,2003,20.689,15.080,1.888,0.062,-78.692,-36.903,-42.120
Cliente_55,8075.136,5.466,19.890,6.121,59.242,1.803,48.082,2.717,7367.456,94.410,20.748,47.527,55.023,712.494,2.481,1.089,2018,32.856,5.652,3.250,0.013,129.071,1194.893,-56.087
Cliente_55,1502.716,8.592,27.977,3.528,97.205,2.613,24.947,4.142,3165.836,466.412,33.543,64.381,868.153,871.418,4.143,8.048,2015,37.205,16.603,7.930,0.147,91.935,0.376,94.224
Cliente_56,1505.912,9.163,11.949,13.082,25.823,6.583,44.068,8.043,1227.721,902.770,74.383,93.262,127.204,26.615,9.851,4.403,2019,3.922,18.252,0.913,0.735,25.380,-79.077,-55.303
Cliente_56,4587.132,5.629,11.094,10.640,48.555,9.326,18.475,2.448,1419.212,909.428,32.430,43.481,119.254,12.527,6.710,3.344,2017,5.206,13.252,1.043,0.641,34.078,-89.496,-50.160
Cliente_56,1475.718,7.247,28.619,9.909,25.921,8.713,41.075,6.534,2620.685,673.628,17.871,94.000,577.357,770.262,7.998,1.466,2003,2.975,15.908,2.888,0.257,426.000,33.412,-81.674
Cliente_56,8643.149,9.847,29.181,7.112,63.540,9.958,32.064,2.732,1807.096,5.153,57.647,39.651,392.620,153.896,2.679,1.747,2020,6.381,8.520,4.103,0.003,-31.217,-60.803,-34.801
Cliente_56,1136.955,5.487,17.728,6.451,58.849,8.253,14.580,2.749,774.737,909.150,43.572,73.083,762.410,618.482,6.873,2.294,2014,7.130,18.853,2.748,1.173,67.730,-18.878,-66.623
Cliente_56,9699.791,6.093,1.417,5.607,44.341,1.934,44.254,7.019,8446.392,33.642,56.018,40.909,916.749,544.129,2.996,1.208,2016,22.923,15.862,0.253,0.004,-26.972,-40.646,-59.668
Cliente_56,4064.460,9.895,24.600,8.366,86.058,6.847,48.022,5.111,9127.279,27.221,39.745,32.494,837.501,972.427,2.744,9.863,2018,12.569,10.644,2.941,0.003,-18.243,16.111,259.385
Cliente_56,5207.396,7.101,1.470,8.086,71.970,6.546,24.025,1.462,2080.517,790.720,62.011,16.686,159.894,572.222,8.564,8.802,2001,10.994,6.085,0.182,0.380,-73.092,257.876,2.783
Cliente_56,37.765,7.730,27.003,11.594,49.374,4.702,41.750,5.643,1007.617,840.929,39.938,23.866,323.082,26.265,7.537,1.998,2021,10.502,13.515,2.329,0.835,-40.243,-91.871,-73.485
Cliente_56,4506.139,5.831,15.560,2.144,35.492,5.468,28.558,1.954,7954.619,519.444,6.107,71.292,94.161,734.435,8.264,9.345,2009,6.491,6.841,7.258,0.065,1067.481,679.976,13.080
Cliente_57,4138.038,9.518,16.131,0.928,52.034,1.926,45.916,5.087,881.079,315.138,22.005,44.085,591.580,37.971,4.112,8.588,2010,27.016,11.079,17.388,0.358,100.339,-93.581,108.823
Cliente_57,4865.686,8.298,8.381,2.509,82.811,8.138,42.774,3.665,7241.355,10.623,22.529,81.526,237.185,533.934,1.718,9.439,2019,10.175,8.568,3.340,0.001,261.874,125.112,449.468
Cliente_57,6257.202,8.156,4.526,1.710,49.246,6.288,27.976,0.889,8123.008,688.604,56.535,20.617,22.247,527.986,7.972,1.925,2003,7.831,3.178,2.647,0.085,-63.532,2273.246,-75.855
Cliente_57,2103.749,9.274,18.577,10.528,95.171,2.491,45.578,7.462,8161.660,717.086,71.910,5.916,18.818,338.052,5.444,3.016,2019,38.208,16.372,1.765,0.088,-91.773,1696.387,-44.601
Cliente_57,4199.651,5.586,16.543,2.335,93.011,2.852,48.324,4.426,5376.046,214.559,94.681,49.899,783.522,17.256,1.424,8.429,2012,32.607,9.158,7.083,0.040,-47.297,-97.798,492.075
Cliente_57,8897.245,6.714,16.022,4.468,32.508,7.499,20.123,0.912,50.409,567.902,80.935,5.632,576.183,470.423,3.686,2.249,2013,4.335,4.532,3.586,11.266,-93.041,-18.355,-38.996
Cliente_57,6335.884,6.734,23.068,3.389,27.809,4.901,26.392,1.494,6882.724,322.240,67.463,28.167,5.642,830.020,9.856,9.942,2006,5.674,5.661,6.807,0.047,-58.248,14610.495,0.874
Cliente_57,4509.334,9.975,7.273,1.834,86.143,5.015,34.155,1.738,525.857,233.416,57.821,12.807,462.310,415.664,5.440,8.752,2018,17.176,5.088,3.967,0.444,-77.851,-10.090,60.891
Cliente_57,1611.875,8.000,11.582,10.767,74.566,6.367,45.090,3.635,8833.310,67.169,64.981,45.826,131.927,301.697,6.770,7.518,2011,11.711,8.062,1.076,0.008,-29.478,128.685,11.055
Cliente_57,2988.251,5.025,27.059,9.953,96.568,3.445,48.015,1.803,431.719,284.331,68.531,60.542,966.887,317.872,9.194,3.037,2011,28.031,3.756,2.719,0.659,-11.658,-67.124,-66.968
Cliente_58,480.986,6.597,15.213,9.883,40.641,2.171,45.764,4.824,3526.911,594.455,27.352,27.558,477.282,475.126,5.395,1.845,2018,18.724,10.542,1.539,0.169,0.756,-0.452,-65.797
Cliente_58,3043.597,5.740,9.136,12.910,83.260,9.250,17.481,1.862,7101.861,530.033,7.519,21.365,306.019,334.720,3.228,3.741,2020,9.001,10.651,0.708,0.075,184.149,9.379,15.920
Cliente_58,2638.008,7.921,23.407,10.577,78.544,4.470,11.143,0.224,8913.833,494.123,11.002,78.787,906.761,178.338,1.984,7.626,2003,17.571,2.010,2.213,0.055,616.105,-80.332,284.267
Cliente_58,6879.528,9.251,14.998,1.590,56.253,5.072,36.475,2.254,7745.488,434.132,23.420,35.416,239.381,264.568,8.370,5.074,2004,11.091,6.179,9.435,0.056,51.220,10.522,-39.387
Cliente_58,7916.487,9.477,3.662,7.672,38.202,6.584,28.106,0.803,8569.705,681.479,62.402,29.511,315.797,77.900,6.105,7.613,2014,5.802,2.858,0.477,0.080,-52.708,-75.332,24.698
Cliente_58,3796.185,8.185,23.220,3.581,94.994,2.827,20.623,2.748,9021.766,646.699,71.867,60.035,70.385,679.524,9.914,9.908,2003,33.600,13.324,6.484,0.072,-16.463,865.436,-0.056
Cliente_58,6986.950,8.341,21.630,10.222,73.766,4.602,47.077,7.018,5957.840,959.013,39.799,73.654,188.157,853.237,8.518,3.316,2023,16.030,14.908,2.116,0.161,85.066,353.470,-61.071
Cliente_58,9248.659,7.609,11.237,7.288,68.976,1.618,13.363,1.207,1128.498,220.360,11.029,10.330,899.969,594.411,5.727,5.378,2003,42.637,9.029,1.542,0.195,-6.339,-33.952,-6.093
Cliente_58,5834.949,6.203,25.231,6.083,86.303,4.808,27.259,1.795,6858.156,54.085,73.659,50.821,142.692,969.572,2.506,4.279,2007,17.950,6.586,4.147,0.008,-31.005,579.487,70.752
Cliente_58,1199.894,7.390,8.029,7.571,19.509,7.176,16.025,1.386,7282.427,36.652,88.073,70.347,13.722,583.576,2.319,1.122,2000,2.719,8.651,1.061,0.005,-20.127,4152.818,-51.620
Cliente_59,208.252,8.722,16.280,5.477,51.969,3.547,27.282,4.902,2472.814,416.896,53.131,3.616,877.927,270.905,5.597,6.654,2016,14.651,17.968,2.972,0.169,-93.195,-69.143,18.880
Cliente_59,9786.396,5.969,8.694,9.379,23.520,6.338,46.730,8.638,1036.967,200.324,69.719,76.910,54.482,986.187,7.453,7.472,2021,3.711,18.484,0.927,0.193,10.314,1710.100,0.265
Cliente_59,8562.799,9.774,20.693,6.785,97.000,1.479,21.632,2.670,247.539,305.691,50.878,9.754,845.262,107.942,7.314,9.429,2017,65.597,12.344,3.050,1.235,-80.828,-87.230,28.911
Cliente_59,6594.010,8.194,26.752,7.098,66.142,3.752,11.285,0.484,5058.539,298.037,68.831,14.918,126.810,594.745,5.646,8.251,2004,17.626,4.293,3.769,0.059,-78.327,369.005,46.121
Cliente_59,1417.190,9.827,12.340,14.538,69.789,4.873,47.317,4.391,3907.748,927.192,36.398,90.778,670.409,822.118,6.058,6.613,2002,14.322,9.281,0.849,0.237,149.402,22.629,9.153
Cliente_59,4978.824,9.386,13.102,11.989,37.328,6.942,19.949,3.520,9260.518,461.693,36.065,78.877,463.345,565.878,9.706,2.806,2022,5.377,17.643,1.093,0.050,118.706,22.129,-71.085
Cliente_59,2444.434,8.394,29.824,4.682,35.943,1.006,37.140,6.048,2999.938,184.189,47.189,58.452,763.233,690.902,2.228,1.604,2008,35.737,16.283,6.370,0.061,23.868,-9.477,-27.983
Cliente_59,7410.383,9.496,9.970,14.557,81.981,3.263,25.450,0.927,4837.712,782.623,96.183,37.938,518.490,864.450,9.055,2.377,2004,25.125,3.644,0.685,0.162,-60.557,66.724,-73.748
Cliente_59,9732.933,7.246,2.192,7.734,11.403,4.152,25.965,4.047,1841.255,834.018,46.667,62.468,839.359,122.321,6.757,8.919,2023,2.746,15.586,0.283,0.453,33.859,-85.427,31.998
Cliente_59,3594.840,9.792,16.082,10.440,13.686,3.549,46.167,2.655,2350.044,96.946,91.343,90.091,85.574,585.033,2.393,5.678,2006,3.856,5.750,1.540,0.041,-1.371,583.654,137.294
Cliente_60,8477.435,6.203,12.189,9.931,55.057,5.135,37.911,3.977,6112.862,384.699,3.916,23.324,141.422,190.947,8.866,3.609,2019,10.721,10.489,1.227,0.063,495.538,35.019,-59.292
Cliente_60,2603.455,7.558,24.196,10.029,87.492,8.728,33.554,4.666,3123.081,973.346,18.233,74.473,6.231,208.267,6.122,8.453,2021,10.024,13.907,2.413,0.312,308.461,3242.411,38.073
Cliente_60,6127.988,8.498,14.455,6.945,28.970,2.260,33.229,2.376,6186.831,922.453,11.658,43.972,774.611,827.748,2.145,4.514,2005,12.817,7.150,2.081,0.149,277.171,6.860,110.462
Cliente_60,4391.859,6.002,24.591,13.668,91.230,8.065,33.380,1.802,5459.870,62.865,45.501,53.324,568.727,501.349,5.655,4.221,2018,11.312,5.399,1.799,0.012,17.193,-11.847,-25.358
Cliente_60,6581.935,7.402,5.297,5.644,57.255,6.926,43.195,6.766,8918.192,251.233,14.188,79.210,864.627,357.129,1.908,8.852,2022,8.267,15.663,0.939,0.028,458.274,-58.696,363.888
Cliente_60,1232.842,6.447,9.219,2.520,56.174,9.311,12.703,2.341,5828.142,38.381,64.102,9.516,341.371,899.856,5.488,2.421,2016,6.033,18.428,3.659,0.007,-85.155,163.601,-55.893
Cliente_60,1463.317,5.500,4.484,13.295,25.705,1.614,11.181,1.802,9369.332,750.185,56.090,3.400,682.679,853.568,1.463,3.593,2021,15.927,16.116,0.337,0.080,-93.938,25.032,145.513
Cliente_60,217.557,7.944,12.293,7.146,23.626,8.554,39.315,1.181,9849.354,442.087,20.376,96.023,957.786,801.794,5.865,5.810,2016,2.762,3.003,1.720,0.045,371.256,-16.287,-0.938
Cliente_60,1417.720,6.837,17.836,0.632,69.034,5.354,19.268,3.417,6532.667,374.948,49.619,10.524,728.555,439.439,1.203,3.173,2008,12.895,17.734,28.210,0.057,-78.790,-39.683,163.749
Cliente_60,7446.240,6.376,1.988,2.796,60.683,9.663,36.610,5.431,323.715,631.663,68.206,4.291,528.626,625.845,8.392,5.660,2004,6.280,14.835,0.711,1.951,-93.709,18.391,-32.556
Cliente_61,4214.636,7.468,27.952,11.832,11.629,9.132,27.542,0.675,9603.090,551.854,49.135,4.551,965.131,532.959,7.780,5.980,2017,1.273,2.451,2.362,0.057,-90.738,-44.779,-23.139
Cliente_61,2005.912,9.028,26.738,13.209,53.396,4.166,21.304,4.011,4673.857,869.102,8.766,24.275,60.660,660.742,2.949,9.572,2018,12.817,18.829,2.024,0.186,176.922,989.249,224.605
Cliente_61,8880.392,7.819,14.884,3.802,44.841,4.088,22.565,1.108,9926.138,244.962,91.293,44.587,854.720,32.275,1.246,9.392,2001,10.969,4.911,3.914,0.025,-51.160,-96.224,653.728
Cliente_61,594.860,8.050,4.754,14.003,43.951,9.263,34.097,4.910,2383.031,893.085,84.301,76.655,384.552,763.233,7.532,3.587,2000,4.745,14.400,0.340,0.375,-9.070,98.473,-52.380
Cliente_61,2043.129,9.175,21.977,0.882,21.271,3.144,45.617,7.506,9077.218,319.540,52.578,95.351,19.830,937.287,6.594,9.918,2023,6.767,16.455,24.913,0.035,81.351,4626.698,50.415
Cliente_61,8167.807,9.037,4.018,11.836,73.120,1.828,49.924,9.014,2807.721,541.878,31.189,3.108,383.206,910.144,8.792,5.813,2007,40.002,18.055,0.339,0.193,-90.036,137.508,-33.882
Cliente_61,3296.762,6.729,15.401,3.345,59.459,1.090,15.189,2.630,6826.305,105.274,55.744,83.796,444.576,754.724,8.044,4.815,2001,54.527,17.316,4.605,0.015,50.324,69.763,-40.144
Cliente_61,7573.690,5.354,7.532,9.318,20.402,4.718,25.913,2.443,2744.654,347.289,13.152,27.760,225.224,336.882,9.357,7.473,2002,4.325,9.427,0.808,0.127,111.066,49.576,-20.136
Cliente_61,9123.283,7.081,11.157,6.001,20.619,7.773,36.303,2.451,9988.062,411.423,72.766,59.236,379.948,828.329,7.772,7.921,2001,2.653,6.752,1.859,0.041,-18.594,118.011,1.924
Cliente_61,624.223,8.696,14.850,10.412,65.409,8.270,36.264,2.891,7713.621,950.613,79.006,30.741,660.266,263.270,8.267,3.341,2004,7.910,7.972,1.426,0.123,-61.090,-60.127,-59.585
Cliente_62,2958.953,8.304,12.850,7.676,38.560,1.403,49.004,1.479,5149.456,657.402,73.661,57.949,957.651,827.993,2.062,4.768,2002,27.492,3.018,1.674,0.128,-21.330,-13.539,131.250
Cliente_62,5711.255,9.180,17.808,3.798,59.807,3.112,45.896,2.303,5293.568,150.925,54.358,91.196,410.516,986.758,4.677,7.890,2020,19.216,5.018,4.689,0.029,67.770,140.370,68.706
Cliente_62,387.023,9.238,3.307,3.030,30.516,1.982,24.989,1.736,3881.753,762.849,13.003,33.540,80.610,925.791,5.545,7.402,2013,15.393,6.949,1.091,0.197,157.939,1048.476,33.492
Cliente_62,2743.425,7.219,27.014,13.133,95.653,5.562,47.699,6.964,4224.165,649.563,87.969,80.102,560.897,245.699,2.336,5.229,2009,17.196,14.600,2.057,0.154,-8.944,-56.195,123.873
Cliente_62,2688.205,5.086,16.992,10.012,99.277,2.019,21.763,3.286,1275.402,955.224,80.022,97.770,77.367,909.356,5.448,1.909,2004,49.180,15.099,1.697,0.749,22.178,1075.375,-64.959
Cliente_62,2505.882,5.044,28.646,3.874,97.775,1.697,11.246,1.787,6969.590,958.667,61.103,23.858,362.935,674.431,8.933,8.825,2000,57.615,15.886,7.395,0.138,-60.954,85.827,-1.207
Cliente_62,6530.658,5.185,13.773,9.992,11.451,2.836,24.732,3.597,2415.108,992.327,66.261,32.167,484.670,666.237,2.783,8.505,2010,4.037,14.544,1.378,0.411,-51.454,37.462,205.602
Cliente_62,7715.868,6.794,8.482,3.172,86.044,6.133,21.635,4.080,2934.626,565.837,52.513,97.267,231.119,605.940,2.619,1.215,2019,14.029,18.859,2.674,0.193,85.224,162.176,-53.598
Cliente_62,124.379,8.189,23.815,7.847,86.447,8.462,16.003,1.312,3368.746,997.815,32.377,69.614,786.518,796.060,5.087,2.502,2011,10.216,8.198,3.035,0.296,115.011,1.213,-50.804
Cliente_62,3069.645,7.783,8.527,6.884,58.640,7.129,33.649,4.062,8247.331,630.694,20.307,45.056,230.534,342.230,2.501,1.657,2010,8.225,12.071,1.239,0.076,121.869,48.451,-33.740
Cliente_63,3367.068,7.178,18.198,1.200,95.055,5.380,29.535,4.315,3981.495,803.837,69.106,94.969,497.230,710.281,8.566,9.071,2017,17.669,14.609,15.163,0.202,37.426,42.848,5.897
Cliente_63,6087.966,8.788,20.543,8.006,89.415,3.013,42.896,7.921,1281.451,744.533,89.335,63.101,132.660,39.774,8.875,7.875,2016,29.679,18.464,2.566,0.581,-29.366,-70.018,-11.266
Cliente_63,1078.610,8.501,14.152,8.115,75.789,2.524,24.782,0.813,8821.832,223.219,4.797,25.345,635.138,688.294,7.012,4.776,2005,30.029,3.279,1.744,0.025,428.325,8.369,-31.881
Cliente_63,7222.074,8.667,10.293,7.869,48.748,9.453,21.274,3.806,8401.368,75.276,10.943,59.048,89.623,613.765,5.412,5.025,2000,5.157,17.889,1.308,0.009,439.574,584.830,-7.159
Cliente_63,738.452,8.619,6.125,13.957,35.043,3.335,47.915,4.970,8640.228,157.570,70.805,87.339,516.790,631.395,6.670,3.227,2019,10.508,10.372,0.439,0.018,23.352,22.176,-51.627
Cliente_63,9207.316,7.948,21.953,4.636,89.163,6.456,27.060,0.717,6010.987,336.002,52.608,22.801,723.560,235.481,6.381,4.824,2001,13.812,2.650,4.735,0.056,-56.659,-67.455,-24.399
Cliente_63,9499.241,9.101,9.100,6.069,38.293,1.955,27.793,1.000,6872.532,454.011,19.849,20.372,214.975,349.355,5.891,2.586,2017,19.586,3.600,1.499,0.066,2.633,62.510,-56.105
Cliente_63,9106.832,7.547,23.417,11.481,41.261,3.085,15.047,0.947,290.597,735.786,56.259,47.541,434.884,530.931,3.659,9.607,2017,13.374,6.291,2.040,2.532,-15.495,22.085,162.571
Cliente_63,6308.689,5.761,7.736,14.326,24.903,3.508,28.154,3.859,2679.971,672.409,83.926,48.966,491.200,954.381,2.970,6.946,2006,7.100,13.706,0.540,0.251,-41.655,94.296,133.826
Cliente_63,7407.234,5.039,15.306,1.108,35.906,1.864,46.720,9.064,2151.847,75.014,62.982,19.523,611.606,878.012,9.666,4.128,2000,19.265,19.400,13.813,0.035,-69.002,43.558,-57.293
Cliente_64,8510.033,7.428,29.079,11.607,24.526,8.122,40.495,2.807,5471.303,93.969,37.901,33.911,474.041,565.747,7.380,7.733,2012,3.020,6.932,2.505,0.017,-10.527,19.346,4.790
Cliente_64,4090.649,6.095,18.712,1.420,43.649,1.381,26.615,1.903,3994.657,966.919,55.112,81.158,723.309,407.128,5.630,2.496,2004,31.617,7.151,13.175,0.242,47.262,-43.713,-55.669
Cliente_64,5623.011,8.181,4.747,1.214,47.206,3.548,10.590,1.137,2968.213,561.435,11.722,97.606,567.073,6.566,8.728,4.938,2023,13.306,10.735,3.912,0.189,732.664,-98.842,-43.418
Cliente_64,3232.597,5.228,16.653,3.552,59.766,1.218,43.210,0.624,4355.359,483.866,23.182,10.444,233.197,690.707,9.935,9.747,2008,49.061,1.445,4.689,0.111,-54.950,196.190,-1.888
Cliente_64,6750.215,7.238,28.558,8.264,32.383,6.684,34.195,2.122,2942.942,907.758,97.544,17.756,767.641,755.283,1.733,1.352,2002,4.845,6.207,3.456,0.308,-81.797,-1.610,-22.006
Cliente_64,4112.880,6.107,1.612,14.786,11.228,7.193,16.074,0.780,9219.780,533.671,40.338,86.618,252.772,794.901,1.945,4.818,2002,1.561,4.851,0.109,0.058,114.733,214.474,147.643
Cliente_64,8090.496,9.378,11.996,12.653,86.093,1.304,39.435,2.374,6767.155,245.369,23.979,49.491,312.144,546.043,7.293,2.536,2002,66.022,6.021,0.948,0.036,106.391,74.933,-65.222
Cliente_64,4252.568,7.680,23.633,6.235,77.961,7.749,41.705,5.616,5225.279,18.195,37.612,25.747,338.531,313.703,4.381,8.228,2016,10.060,13.465,3.790,0.003,-31.547,-7.334,87.812
Cliente_64,2607.733,8.898,10.665,10.908,57.390,8.317,17.771,1.769,6151.390,497.538,56.752,14.992,151.461,652.357,7.812,5.385,2023,6.900,9.957,0.978,0.081,-73.584,330.708,-31.071
Cliente_64,547.279,5.552,11.228,4.708,55.135,4.401,34.228,2.236,3716.946,394.252,64.639,62.032,322.122,322.516,2.459,7.741,2022,12.529,6.534,2.385,0.106,-4.033,0.122,214.821
Cliente_65,6502.557,9.635,29.332,8.608,46.294,8.172,16.593,0.536,8372.898,955.405,44.106,94.001,369.499,625.645,7.755,8.612,2015,5.665,3.229,3.408,0.114,113.126,69.323,11.050
Cliente_65,1416.034,8.601,10.043,3.777,32.927,6.286,44.985,5.237,8482.452,945.544,35.470,38.863,254.507,971.170,8.267,1.504,2006,5.238,11.643,2.659,0.111,9.567,281.589,-81.802
